text,title,url
"本网讯,（通讯员：,金玉婷,）,文化艺术节是安徽大学为丰富学生文体生活而创立的特色主题,系列,活动，创办多年,，涌现出一大批优秀作品，给在校师生呈现一场又一场的视觉盛宴。,十月下旬，互联网学院作为参与单位之一，积极准备相关活动的审批与报送，也在学院内部开展了相关的系列活动，“金话筒”主持人大赛、校园歌手大赛、礼仪模特大赛三项活动的院内初选在金风送爽的秋季陆续开展。秋风过境，黄叶拂帷裳，渐凉的天气浇不灭互院学子们心中热烈的火焰，活动的气氛在同学们的积极参与中持续升温，为十月画下了一个完美的句号。,你登上过无数镁光灯聚焦的舞台吗？你尝试过临场应变时的不慌不忙吗？自我展示时落落大方，随机抽题时沉着应对，两人搭档时互相配合，金话筒主持人大赛为我们展示出了一批具有绝对控场能力的优秀主持人，相信他们能在今后自己热爱的主持道路上持续发光发热。,你听过溪畔潺潺的流水声吗？你见过瀑布飞流直下的壮观景象吗？舒缓与震撼兼具，沁人心脾与跌宕起伏并重。民谣，流行曲，轻音乐，说唱，不同类型，不同风格，在同一个时间，同一个地点交融、碰撞，校园歌手大赛带给听众们的是同样的感动。,你看过泼墨般庄重淡雅的古风吗？你见过浓烈的红裙与飘逸的风衣之间的交织吗？俏皮与明媚，精致与含蓄，活力与跳跃，它们都像是穿过深海三万里的光线，让观众们眼前一亮。这便是礼仪模特大赛的魅力。最后的自由走秀环节，或严肃或诙谐的走秀搭配不同的音乐，让同学们一起沉浸到热烈的气氛中无法自拔。,本次文化艺术节丰富了我院学子的课余生活，提高了互联网学院文化氛围，带动了校园活力，也展现了我院学子的综合素质。互联网文化艺术节系列活动虽已结束，但其留下的回忆在互院学子们的脑海中被深深铭记，并在学院里落下浓墨重彩的一笔，活动时光还在继续，愿我们带着这份美好的记忆，持续前行。, , ,责任编辑：叶瑱",金秋十月，学院陆续开展学生文化艺术节系列活动,http://si.ahu.edu.cn/2019/1118/c15190a213681/page.htm
"本网讯,（通讯员：,白永杭,、,孙智宇,）,2019年12月7日下午，由共青团安徽大学委员会举办，共青团安徽大学外语学院、商学院委员会承办的“花样年华”短剧小品大赛在安徽大学磬苑校区大学生活动中心顺利举行。, ,其中我院小品《大爱无疆》讲述了四位一年多未归的医生的感人事迹，用简短的对话与生动的动作向我们展现了医者“医心医意，大爱无疆”的美德，深深感染了在场的每一位观众。最终，我院小品取得了9.49分的优异成绩，,荣获,三等奖, ,我院的小品演员们表情丰富多彩，人物刻画栩栩如生，我院选手演绎的医生们举手投足间流露着对患者的担心。在最后全体主动留下帮助救治病人的场景更是与前面思念家乡、思念亲人的情景形成了鲜明的对比，展现了医者无私奉献，舍己为人的高贵品质。,俗话说：“台上一分钟，台下十年功”，互联网学院小品演员们此次优异的表现，离不开自身认真的态度和平时刻苦地排练。相信在未来，这种精神会指引着更多互联网学院学子不断前进，取得更加辉煌的成就。",“花样年华”短剧小品大赛，我院荣获三等奖,http://si.ahu.edu.cn/2019/1210/c15190a215679/page.htm
,【第7期党员发展对象培训班】组织观看《榜样4》教育片,http://si.ahu.edu.cn/2019/1114/c15490a213507/page.htm
,下载专区,http://si.ahu.edu.cn/ce/fb/c15477a184059/page.htm
,学院直属党支部举办“不忘初心 牢记使命”主题教育学习体会交流会,http://si.ahu.edu.cn/2019/1120/c15490a213996/page.htm
,学院直属党支部书记李服生讲授“不忘初心 牢记使命”主题教育专题党课,http://si.ahu.edu.cn/2019/1120/c15490a213997/page.htm
,【第7期党员发展对象培训班】 学习党的十九大精神，不忘初心，永远跟党走,http://si.ahu.edu.cn/2019/1125/c15490a214250/page.htm
,【第7期党员发展对象培训班】学习遵守党章，做合格党员,http://si.ahu.edu.cn/2019/1126/c15490a214284/page.htm
,关于拟吸收梁怡晓等20位同志为中共预备党员的公示,http://si.ahu.edu.cn/2019/1211/c15490a215827/page.htm
,安徽大学2018-2019学年校历,http://si.ahu.edu.cn/2018/0824/c9320a183113/page.htm
,安徽大学2017-2018学年校历,http://si.ahu.edu.cn/2017/0908/c9320a66628/page.htm
"一、指导思想和培养目标,安徽大学互联网学院立足合肥市、安徽省重点行业和战略新兴产业发展需求，面向国家“一带一路”战略，以立德树人为根本，践行“至诚至坚，博学笃行”的校训精神，培养具有社会责任感，富于人文情怀、科学精神和国际视野，具备科学基础厚、工程能力强、综合素质高、创新能力突出、适应“互联网,+,”战略发展需要,的“一流工程型、创新性、国际化高水平互联网,+,”,“新工科”人才。,二、培养模式和机制,实施“,233N,”本科人才分层分类培养模式改革，即全面实施“两个贯穿”（把培育和践行社会主义核心价值观、创新创业教育贯穿人才培养全过程）、“三基并重”（知识、能力和素质协调发展）、“三段培养”（通识教育,-,学科基础教育,-,专业教育的三阶段人才培养体系）、“多种类型”（创新型研究人才、卓越工程人才、复合型人才和创业型人才等）的培养模式。,实施文理交融、理工互通、寓教于研、产教融合、校企联合的人才培养机制，根据企业和社会发展的需求确定人才培养方案，突出实践能力、创新创业教育及自主学习意识和能力。积极开展与“一带一路”国外高水平应用型大学联合培养。采用分层分类人才培养：实施“创新型研究人才教育培养计划”，培养能够进入国内外著名高校或科研机构继续深造，具有国际视野和持久竞争力的创新型研究人才和行业领军人才。实施“卓越人才教育培养计划”和“高素质复合型和创业型人才教育培养计划”，培养具有创新能力的行业高级专门人才和适应国家战略和区域经济社会发展需要的高素质应用型人才。,实行通识教育和专业教育相结合的培养制度，按通识教育,-,学科基础教育,-,专业教育的三阶段式培养体系进行培养。三阶段学习过程中进行专业分流。在通识教育模块课程统一设置，通识教育模块课程学习结束后，学生根据自己的学习兴趣和学习成绩选拔进入各专业后两个阶段（学科基础教育,-,专业教育）学习，按照专业培养方案修完规定的全部课程和达到要求，即可从该专业毕业，并授予学士学位。,三、“三段培养”及课程要求,1,．现有的专业按工学（,08,）含电子信息类（,0807,）和计算机类（,0809,）（简称工学），管理学（,12,）含信息管理、电子商务类（,1208,）和物流管理与工程类（,1206,）（简称管理学）两大类专业培养，管理学类可以选修大学物理，其他通识教育模块的课程统一，以便实施文理交融、理工互通和后续专业分流选择。,2,．学生在“三段培养”中，实施课程考试成绩等级制，分为,A,、,B,、,C,、,D ,四等，,A,等比例不超过,20%,。,3,．每一阶段可灵活选择培养类型和专业：,第一阶段通识教育模块课程统一设置，但学生可根据自己下阶段的发展选修课程。,第二阶段学科基础教育模块按照创新型研究人才、卓越型和创业型人才分层分专业设置课程。只要在通识教育阶段选修课程和成绩满足此阶段前续课程要求，学生可选择此阶段的创新研究型、卓越型和创业型及不同专业的培养层次和类型学习。其中选择进入创新研究型人才培养计划，通识教育模块课程成绩需在一级等次。,本阶段结束后，在此阶段在创新型人才培养计划中培养的同学，如成绩在,C,类及以下的，不再在创新型人才培养计划中培养；,第三阶段专业教育模块按照创新型研究人才、卓越型和创业型人才分层分专业设置课程。只要在学科基础通识教育阶段选修课程和成绩满足此阶段前续课程要求，学生可选择此阶段的创新研究型、卓越型和创业型及不同专业的培养层次和类型学习。其中选择进入创新研究型人才培养计划，学科基础教育模块课程成绩需在一级等次。本阶段结束后，达到相应专业培养方案要求，即可从该专业毕业。,4,．修业年限：标准学制四年，弹性学制三～六年。",人才培养简介,http://si.ahu.edu.cn/2017/0905/c9320a66051/page.htm
,学院直属党支部组织召开“不忘初心、牢记使命”主题教育专题组织生活会,http://si.ahu.edu.cn/2019/1213/c15490a215921/page.htm
,安徽大学2019-2020学年校历,http://si.ahu.edu.cn/2019/0830/c9320a207024/page.htm
"本网讯,（通讯员：孙冰雨、视觉效果部）,11月23日上午，安徽大学互联网学院第三届新生运动会在龙河校区操场,正式开幕,。各班同学踏着初冬的暖阳，走过主席台，,以,高昂的口号声展现出,互联网,学子的风采。在精心准备的,艺术团,表演后，,互联网学,院团,委老师,宋航,进行运动会开幕致辞，台下掌声热烈。互联网学院,辅导员老师,冯雅晴,、,郭巧,、,周杨、,王钢,、,孟兰,、,张双赛出席了此次开幕式,。,开幕式结束后，紧接着就开始了激烈的运动赛程。,8：30运动会正式开始，随着发令枪,声,响起，径赛赛场上的运动员们奋力奔跑，大步向前，用挥洒的汗水展现青春的斗志。田赛赛场上，铅球划过的优美弧线绘出青春的蓝图，运动员跳远时的矫捷身姿焕发出青春的活力。在趣味,拔河,竞赛中，各班同学积极参与，践行快乐运动的宗旨,，一起齐心协力争取班级荣誉,。,观众席上，加油声不绝于耳，那一声声的呐喊声喊出了青春蓬勃的朝气。,在,闭幕式中，互联网学院直属党支部副书记,韩斌,老师做总结发言，对所有参赛选手及工作人员的表现予以肯定，并从国家建设和学院建设以及学生自我发展三个角度提出了殷切期盼，,强调,“,我们要,努力培养德智体美劳全面发展的新时代大学生，真正做,社会主义的,合格,建设者和,可靠,接班人。,”赢得了,观众们,阵阵掌声。,互联网学院第三届运动会在西垂的夕阳下落下了帷幕，此次运动会的开展带动了同学们参与体育运动的积极性，激发了同学们的体育热情与拼搏精神，,展现出互联网学院奋发向上的精神力，希望这种更高更快更强的运动精神能够传承并发扬下去。, , ,（责任编辑：李子怡,）",互联网学院第三届田径运动会顺利举行,http://si.ahu.edu.cn/2019/1125/c9326a214240/page.htm
"11月26日上午，学院与合肥高新技术产业开发区管委会人事劳动局联合举办校企对接会。,学院邀请合肥高新技术产业开发区管委会人事劳动局副局长姚迪、人才中心主任马枝青、科大国创软件股份有限公司人力资源部经理曹奇、科大智能科技股份有限公司人力资源部经理张茂林、科大国盾量子技术股份公司人力资源部经理王坤波来院交流探讨校企合作事宜。,学院直属党支部副书记韩斌主持对接会。学院副院长程志友、贾兆红向来宾介绍学院教学、师资、科研、科技活动等情况。三家企业人力资源部经理介绍了各自企业情况及可能的合作方式。院长梁栋向来宾介绍了学院发展情况，提出开展具体合作的建议，希望高新区的高科技企业能积极推进与互联网学院的合作。,经过深入交流，校企双方一致认为在合肥高新技术产业开发区管委会人事劳动局和人才中心的支持帮助下，校企双方可以在人才培养、科技活动、业界师资、科研项目等方面开展深入合作。校企双方愿意就校企合作的具体落实进一步沟通，形成可行方案，实现双方合作共赢。",学院与合肥高新区联合举办校企合作对接会,http://si.ahu.edu.cn/2019/1126/c9326a214297/page.htm
"通讯员,（文浩、关韵）为贯彻落实学校以学生为中心的工作理念，充分激发学生成长内生动力，引导学生合理规划学业与就业，帮助学生破解发展难题，精准助推学生发展，进一步提高学校人才培养服务质量，学校特组织开展“引领成长，助推发展”学生素质提升专项活动，为学生就业考研等事宜进行专项答疑,。,互联网学院,对于学业指导工作高度重视，广泛动员同学们参与答疑会，并在学院范围内主持召开电子类考研专题指导讲座。,11月14日下午，面向,17级物联网工程和通信工程学生的考研指导讲座于教东325教室举办。本次讲座,由,互联网学院副院长程志友教授,主持，,17级物联网工程和通信工程学生,到场参加,。,讲座开始时，程教授为大家展开分析了安徽大学的保研项目，并对获得保研名额后的,学生,具体行动进行了,细心,指导。会议过程中，程教授向大家讲解了有关考研的一系列问题，就如何选学校，选专业给,予,了,珍贵,的建议。此外，程教授,还,表明学院会尽一切努力帮助大家考研。最后，,讲座,进入了问答环节，同学们提出了许多,关于考研的疑惑,，程教授则用诙谐的语言为大家一一解答,，同学们受益匪浅,。会议过程中，程教授,的幽默风趣,使整个会场处于一种活跃的,氛,围。,此类辅导，,一定程度上为有考研意向的同学指明了方向，使同学们掌握了一定的考研技巧，坚定了考研路上的信心。,此次考研专题指导讲座,为互联网学院考研辅导系列讲座的第一场，后面陆续会开设计算机类、管理类考研辅导。,11月下旬至12月上旬，学校主办的数学、英语专题答疑会也将陆续开展，通过校院两级指导，同学们在对学业与就业的认识上必将有所收获，系列活动对于提升本科生综合素质方面有着重大意义。, ,（责任编辑：李子怡）",强化校院两级指导，提升学生综合素质——学院将陆续举办学生考研就业指导讲座,http://si.ahu.edu.cn/2019/1127/c9326a214341/page.htm
,学院举办2017级人工智能创新英才班出国行前教育会,http://si.ahu.edu.cn/2019/1121/c9326a214062/page.htm
"本网讯,（通讯员：孙冰雨、,赵哲）,11月27日下午,，安徽大学,互联网学院志愿服务队动员大会,在,教东324,顺利,召开。,本次会议由,学院,20,19级,辅导员孟兰,主持，,互联网学院直属党支部副书记,韩斌,以及,全体,受,资助,学生出席此次会议。, ,首先,，孟兰老师强调，,作为新时代的青年大学生,应该,自立自强,，,争优争先，学会,感恩奉献,。在平时的学习与生活中，要不断提高学业成绩，提升品德修养，磨练意志品质，锻炼身心素质。薪火志愿服务队将,不断,提升服务能力，践行“奉献、友爱、互助、进步”的志愿服务精神，并围绕学院人才培养目标，积极做好资助育人的相关工作，为广大受资助同学提供帮助。,接着,，韩斌书记表示，,当代大,学生,最主要的任务,是,将个人前途与国家命运紧密相连，争做新时代的奋斗青年。始终坚定理想信念，树立正确的世界观、人生观与价值观，为国家、民族、社会贡献自己的力量，努力成为德智体美劳全面发展的社会主义建设者与接班人。韩斌书记语重心长地说道，,曾经的困难,并,不能,阻碍迈向未来的脚步,，,能够决定成功与否的,，,永远,掌握在自己手中，希望同学们不忘初心，砥砺前行。,最后,，,志愿服务队队长查可轩,向同学们,展示了,往期,志愿,活动,的,图片,，,充分表达,了,薪火,志愿服务队,“奉献友爱、互助进步”,的,服务理念。同时对在场的同学们提出了殷切希望，党和国家的关爱、社会各界的资助，以及父母亲友的付出,，,帮助同学们圆了大学梦，同学们要有“滴水之恩，当涌泉相报”的感恩之心，,积极,参加社会实践与志愿服务，通过自己的行动来回报社会、成就自我。,薪火,志愿服务队,为实现立德树人的根本任务，将立德树人融入到学生资助工作全过程，并推动互联网学院继续开展志愿者服务，,以,传递人性的真善美,为目标，培育实践精神与感恩意识。通过开展形式多样的,志愿活动,，青年大学生在实践中不断,锻炼,并,提升自己,，,相信今后,也一定,会积极参与,社会,志愿,服务,，,实现立德树人的根本任务。",互联网学院志愿服务队动员大会顺利召开,http://si.ahu.edu.cn/2019/1128/c9326a214482/page.htm
,,http://www.ahu.edu.cn/
"1,1,月,29,日,晚,，合肥工业大学创新创业教育中心副教授,、,《创新创业理论与实践》编辑部主任,汤汇道副教授,应我院和农业生态大数据分析与应用技术国家地方联合工程研究中心邀请,，于,龙河校区,逸夫图书馆第,二,报告厅,作了题为,《区块链：下一代互联网及我们如何应对？》的学术报告,。报告会由互联网学院副院长贾兆红教授主持，学院相关专业方向的师生参加了此次报告会。,面对ABCD时代的发展进步，区块链技术是下一代互联网，即价值互联网，是信任机器，人类将进入编程社会。报告会中，,汤,教授首先,详细介绍了区块链技术发展背景；然后，,阐述了在日新月异的信息时代，,区块链技术,的,政策动向、区块链,+,实体企业、区块链,+,民生、区块链,+智慧城市,、区块链技术,+,政务、区块链技术的,关键研究问题和,区块链技术,的典型应用；,最后,，汤教授,对,区块链做了总结和展望,。,汤,教授,深入浅出的报告,，给互联网学院师生们,勾画,了一,幅区块链,的美好蓝图，引,起,了,与会师生,们,的共鸣，时不时地拿手机拍照或记录关键词,。,报告结束后，,汤,教授耐心细致,地,解答,了台下听众的提问,，并就相关问题与在座师生进行了广泛的交流和深入的探讨。最后，本次学术报告在热烈的掌声中圆满结束。",汤汇道副教授《区块链：下一代互联网及我们如何应对？》学术报告会,http://si.ahu.edu.cn/2019/1202/c9326a214597/page.htm
,,http://si.ahu.edu.cn/xwgg_9326/list.htm
"报告题目：人工智能的现状与未来,报告人, ,：李厚强,教授（,中国科学技术,大学）,报告时间：2019年10月15日（周二）下午 14:30-15:30,报告地点：逸夫图书馆第一报告厅（龙河校区）,报告摘要：人工智能经历了60多年的发展，已经产生了强大的技术，为工业、政府和社会带来了巨大的利益。本报告将介绍人工智能的发展历史、人工智能的发展现状和存在的问题以及人工智能的发展趋势，最后介绍类脑人工智能的发展前景。,欢迎各位老师、同学届时前往！, ,李厚强,个人,简介, ,李厚强，长江学者特聘教授、国家杰青、万人计划领军人才、中国科学技术大学信息科学技术学院副院长、博士生导师。分别于1992、1997和2000年毕业于中国科学技术大学，获学士、硕士和博士学位。现任中国科学技术大学信息科学技术学院副院长，多媒体计算与通信教育部－微软重点实验室主任。长期从事视频编码与通信、计算机视觉与人工智能等方向的研究，发表论文200余篇，获授权发明专利60余项，有45项技术提案被H.264、H.265等视频编码国际标准接受。2015年获国家自然科学二等奖（排名2），2012年获安徽省科学技术一等奖（排名1），2013-2016连续4年获得中科院优秀研究生导师奖,。",李厚强教授学术报告会,http://si.ahu.edu.cn/2019/1012/c14324a210619/page.htm
"本网讯,（通讯员：,金玉婷,、,姜剑阳,）,12月7日下午，安徽大学互联网学院计算机类考研指导会在龙河校区逸夫图书馆第一报告厅举行，本次指导会由互联网学院副院长贾兆红教授主讲，17级计算机科学与技术、软件工程、网络工程、信息安全四个专业的学生参加了此次指导会。,在讲座的开始，贾兆红教授先简要概述了保研和考研两种方式，接下来告诉在场学生在选择考研的学校时应先对自己进行一个合理的评估，再根据自己的专业兴趣及未来就业方向综合地域因素选择适合自己的学校。在讲座的中间穿插着贾兆红教授对如何制定目标和长远计划，以及怎样进行系统地复习和考研流程选取标准的具体阐述。最后贾教授表示，无论是考研还是保研，都要了解足够多的信息，并且可以通过同学和朋友询问所选导师的情况。,在指导会的结尾，贾兆红教授耐心细致地解答了同学们关于考研的疑问。,贾兆红教授关于考研的讲座对同学们大有裨益，让我们认清了未来的努力方向，并让即将参加考研的学子们明白，无论成功的终点有多么耀眼，通向它的道路只有一条，那就是努力。我们都应该明白：奇迹的另一个名字也叫努力。, , ,（责任编辑：蒋理想）",考研指导会专题，计算机类专业指导会顺利进行,http://si.ahu.edu.cn/2019/1209/c9326a215665/page.htm
"报告题目：“互联网+”环境下的社会化制造服务生态大系统的研究机遇,报告人, ,：李,凯, ,教授（,合肥工业,大学）,报告时间：2019年10月15日（周二）,下,午 1,5,:,4,0-1,6,:,4,0,报告地点：逸夫图书馆第,一,报告厅（龙河校区）,报告摘要：新一代信息技术与制造业深度融合，形成了人机物互联互通的社会化制造服务生态系统，引发了制造过程及产品形式的深刻变革，创造了崭新的“互联网+”环境。报告对社会化制造服务生态系统的价值要素关系的基本形式及价值要素使用过程的基本特征进行分析，并对“互联网+”环境下的管理需求和研究机遇进行展望。,欢迎各位老师、同学届时前往！, ,李凯,个人,简介, ,李凯，博士，合肥工业大学教授、博士生导师、管理学院副院长。主要从事优化与决策、运营管理等方面的研究工作。中国运筹学会排序专委会理事、中国系统工程学会智能制造系统工程分会学术委员会委员、中国系统工程学会可持续运营与管理系统分会常务理事、中国优选法统筹法与经济数学研究会复杂装备研制管理分会常务理事、过程优化与智能决策教育部重点实验室学术委员会委员。曾先后在美国新泽西理工学院、新西兰奥克兰大学进行合作研究。先后主持国家自然科学基金项目3项，作为骨干成员参与国家自然科学基金项目创新研究群体、国家自然科学基金重大项目、国家863重点项目等多项大型科研课题。,截止目前，已在国内外学术期刊上发表论文70余篇，其中SCI收录近40篇；,出版专著1部。获得高等学校科学研究优秀成果奖自然科学奖和人文社科奖二等奖各1项。参与制定已发布国家标准3项、团体标准10项。",李凯教授学术报告会,http://si.ahu.edu.cn/2019/1014/c14324a210728/page.htm
"时间：2019年10月30日  14:30——17:30,地点：安徽大学龙河校区逸夫楼图书馆第一报告厅,主题：,大学生创新创业实践方法,典型示范：金奖项目路演,圆桌分享：以赛促学经验分享,嘉宾：,宋红彪,全国优秀创新创业导师,56钡互联网+创业学院总经理,中国高校创新创业孵化器联盟专家委员,国家互联网数据中心产业技术创新战略联盟理事,中国技术创业协会创新创业专委会副主任,傅兆吉,中国科学技术大学博士，人工智能心电医师CEO，第五届“互联网+”大学生创新创业大赛国赛金奖。,凌训延,合肥工业大学优秀毕业生，食家侦探CEO，第五届“互联网+”大学生创新创业大赛安徽省金奖。,余健,曾作为产品经理在百度负责多款产品设计工作，在科大讯飞负责个区校项目方案咨询以及项目交付管理等工作，对B端用户和项目交付丰富的实践经验。现作为智蓝清扬公司教研、方案咨询负责人，负责公司课程产品体系搭建以及方案咨询等工作。,周家豪,2015年签约白眉工作室,2016签约橙子映像为电影演员，代表作品：电影《银河补习班》，话剧《分娩大师》、《窗子朝向田野的房子》、《动物园的故事》，创业经历：2016年创立重庆哪吒艺术学校，2017年创立少儿戏剧品牌嘚哈Daily Art。,讲座海报.pdf",【讲座通知】安徽大学新徽商大讲堂第47讲,http://si.ahu.edu.cn/2019/1028/c14324a212043/page.htm
"报告题目：人工智能与智慧农业,报告人：赵春江,院士（国家农业信息化工程技术研究中心）,报告时间：2019年11月11日（周一）下午15:00-16:00,报告地点：逸夫图书馆第一报告厅（龙河校区）,报告,摘要：,随着现代信息技术在农业领域的广泛应用，农业的第三次革命——农业智能革命已经到来。农业智能革命的核心要素是信息、装备和智能，其表现形态就是智慧农业。智慧农业是以信息和知识为核心要素，互联网、物联网、大数据、云计算、人工智能等现代信息技术与农业深度融合，,可以,实现全新的农业生产方式，是农业信息化发展从数字化到网络化再到智能化的高级阶段,，,对农业发展具有里程碑意义,。, ,欢迎各位老师、同学届时前往！,赵春江,个人,简介",赵春江院士学术报告会,http://si.ahu.edu.cn/2019/1109/c14324a213124/page.htm
"报告题目：,区块链：下一代互联网及我们如何应对？,报 告 人,：,汤汇道,副教授（合肥工业大学）,报告时间,：,2019,年,11,月29日（周五）下午,18:30-20:30,报告地点：,逸夫图书馆第二报告厅（龙河校区）,报告摘要：,面对ABCD时代的发展进步，区块链技术是下一代互联网，即价值互联网，是信任机器，人类将进入编程社会。这些是必然出现的，还是昙花一现？我们准备好了吗？,欢迎各位老师、同学届时前往！,汤汇道,个人,简介,汤汇道，男，安徽无为人，中共党员，现任合肥工业大学创新创业教育中心副教授，合肥工业大学《创新创业理论与实践》编辑部主任。从事创新创业教育,12年，2017年入选教育部全国首批万名优秀创业导师。兼任合肥工业大学、安徽大学、安徽师范大学，安徽财经大学等院校和多家机构兼职创业导师。市场调研专家、天使投资人。近年来在合肥工业大学、安徽大学、安徽财经大学、东南大学、江苏大学及安徽省经信厅、合肥海关、安徽中烟、中科院合肥创新院等机构做区块链授课和分享近20场次。2018年创办安徽首届区块链创投班。目前致力于区块链技术的人才培养、项目孵化和天使投资。,电话：13965068271   QQ:929808385  邮箱：,tanghuidao@hfut.edu.cn",汤汇道副教授学术报告会,http://si.ahu.edu.cn/2019/1126/c14324a214257/page.htm
"各团支部：,为,开展类型多样的课外学术科技活动，提升学生专业学习兴趣，培养学生创新创业意识，提高学生实践动手能力，完善学生综合素质，推动广大同学在各类学术科技比赛中取得好成绩，学院决定成立课外学术科技兴趣小组，,现将有关事项通知如下。,一、项目人数,项目名称,人数,备注,数学建模兴趣小组,40,开始报名,电子设计兴趣小组,40,开始报名,航模设计兴趣小组,40,预报名,机器人设计兴趣小组,40,预报名,程序设计兴趣小组,40,预报名, ,二、,报名条件,1、,学习态度端正，刻苦努力，能认真完成学习任务；,2、,学习成绩良好，考试无挂科，学有余力；,3、,身心健康。,三、,报名选拔,1、,有意参加的2017.2018.2019级同学填写《互联网学院课外学术科技兴趣小组报名表》，于11月4日前交至团总支科创服务中心。每位同学申报时可选填两个项目，但最终只能参与其中一项。,2、,学院于11月8日前组织选拔，确定入选名单。,3、,各兴趣小组每年十月组织面向新生的选拔。,三、组织管理,1、,学院聘请专业师资对各兴趣小组开展课外指导、教学和培训。,2、,学院对各兴趣小组所需的设备、场地、经费予以支持。,3、,学院鼓励各兴趣小组组队参加高级别学术科技比赛。,4、,学院团总支及科创服务中心负责组织指导管理各兴趣小组。,5、,兴趣小组采取动态管理，如同学发生挂科情况，则暂停兴趣小组相关任务。,负责联系人：科创服务中心汤至哲13339110388, ,特此通知。,                              ,互联网学院团总支,                                    2019年10月30日",关于成立课外学术科技兴趣小组的通知,http://si.ahu.edu.cn/2019/1030/c14324a212382/page.htm
"1、大学本科及以上学历，专业不限；,2、40周岁以下（1979年1月1日以后出生）；,3、具有较强的文字写作能力、组织协调能力和语言表达能力；,4、,公示拟录用人员名单。对经过考核录用人员进行5天公示。,5、,体检及签订就业协议。对拟录用人员公示无异议后，应聘人员须参加体检，体检合格后派遣公司与应聘人员签订就业协议。",安徽大学互联网学院行政秘书岗位招聘公告,http://si.ahu.edu.cn/2019/1203/c14324a214732/page.htm
"报告题目：,探秘无人机, ,共筑蓝天梦,报告,人：张东升,教授（,陆军炮兵防空兵学院,）,报告时间：,2019,年,12,月,18,日（周三）下午,14:30-16:30,报告地点：逸夫图书馆第一报告厅（龙河校区）,报告,摘要：,无人机技术的发展越发快速，在各个领域都有着广泛的应用，是现代社会无法忽视的一个强大助力。本报告将介绍无人机的发展历史、无人机的应用和飞行员执照考核情况，最后介绍从飞行培养大学生学习无人机的兴趣。,欢迎各位老师、同学届时前往！,张东升,个人,简介, ,张东升，中国人民解放军陆军炮兵防空兵学院飞行训练教研室主任、教授；,2008年担任奥运安保科研攻关项目副总设计师，获奥运安保奖章。2009年负责“中国自主创新要素对接会”无人机科技成果展。2015年所带领的“无人飞行器技术训练中心教学团队”被安徽省教育厅评为省级质量工程项目教学团队。2017年担任第13届全运会解放军航模队领队兼教练。先后获得军队科技进步一等奖1项，二等奖2项，三等奖多项；获国家发明专利2项；撰写2项无人机维修标准，由原总装备部颁布；1项无人机科研设备完成转产。负责的,“,建设国家级航模训练基地，培养大学生创新实践能力,”,研究成果获2012年安徽省教学成果一等奖。个人获首届全军科普讲解大赛第14名等。",张东升教授学术报告会,http://si.ahu.edu.cn/2019/1214/c14324a215945/page.htm
,,http://si.ahu.edu.cn/tzgg/list.htm
,,http://gjc.ahu.edu.cn/
,,http://si.ahu.edu.cn/15480/list.htm
,,http://si.ahu.edu.cn/znkxydsjjsx/list.htm
,,http://si.ahu.edu.cn/15494/list.htm
,,http://si.ahu.edu.cn/15481/list.htm
,,http://si.ahu.edu.cn/15190/list.htm
,,http://si.ahu.edu.cn/15482/list.htm
,,http://si.ahu.edu.cn/tzgg/list2.htm
